domain,subdomain,product,attribute,column_name,business_glossary_term,type,is_primary_key,foreign_key_to,tags,value_regex,data_type,description,reference
passenger,identity_management,corporate_traveller,corporate_travel_policy_reference,corporate_travel_policy_reference,Corporate Travel Policy Reference,STRING,,,,,association_data,"Reference code or identifier for the specific corporate travel policy governing this traveller's bookings, including fare class restrictions, advance purchase rules, and approval workflows.",Internal Corporate Travel Policy Framework
passenger,identity_management,corporate_traveller,created_timestamp,created_timestamp,Created Timestamp,TIMESTAMP,,,,,association_data,Timestamp when this corporate traveller record was first created in the system.,Internal Data Standard
passenger,identity_management,corporate_traveller,department_name,department_name,Department Name,STRING,,,,,association_data,Name of the department or business unit within the corporate entity to which the employee belongs.,Internal Data Standard
passenger,identity_management,corporate_traveller,discount_percentage,discount_percentage,Discount Percentage,"DECIMAL(5,2)",,,,,association_data,Percentage discount off published fares applicable to this corporate traveller under the negotiated agreement.,Internal Revenue Management Policy
passenger,identity_management,corporate_traveller,duty_of_care_flag,duty_of_care_flag,Duty of Care Flag,BOOLEAN,,,,,association_data,Indicates whether this corporate traveller is enrolled in duty-of-care tracking and emergency notification services. True = enrolled; False = not enrolled.,Internal Duty of Care Policy
passenger,identity_management,corporate_traveller,effective_from_date,effective_from_date,Effective From Date,DATE,,,,,association_data,Date from which the corporate traveller affiliation becomes active and the negotiated terms apply.,Internal Data Standard
passenger,identity_management,corporate_traveller,effective_to_date,effective_to_date,Effective To Date,DATE,,,,,association_data,Date on which the corporate traveller affiliation expires or is terminated. Null indicates an open-ended affiliation.,Internal Data Standard
passenger,identity_management,corporate_traveller,job_title,job_title,Job Title,STRING,,,,,association_data,Job title or role of the employee within the corporate entity. Used for travel policy enforcement and duty-of-care segmentation.,Internal Data Standard
passenger,identity_management,corporate_traveller,last_booking_date,last_booking_date,Last Booking Date,DATE,,,,,association_data,Date of the most recent booking made under this corporate traveller affiliation. Used for activity tracking and account review.,Amadeus Altéa PSS Booking History
passenger,identity_management,corporate_traveller,negotiated_fare_code,negotiated_fare_code,Negotiated Fare Code,STRING,,,,,association_data,Fare code or corporate discount code applicable to this traveller under the corporate agreement. Used in booking and pricing systems to apply negotiated rates.,IATA Fare Construction Standards
passenger,identity_management,corporate_traveller,source_system,source_system,Source System,STRING,,,,,association_data,"Name of the source system or application from which this corporate traveller record originated (e.g., Amadeus Altéa, SAP S/4HANA, TMC portal).",Internal Data Lineage Standards
passenger,identity_management,corporate_traveller,termination_reason,termination_reason,Termination Reason,STRING,,,,,association_data,"Reason for termination of the corporate traveller affiliation (e.g., employee departure, contract expiry, policy violation).",Internal Data Standard
passenger,identity_management,corporate_traveller,total_bookings_count,total_bookings_count,Total Bookings Count,INT,,,,,association_data,Cumulative count of bookings made under this corporate traveller affiliation since inception. Used for volume tracking and tier qualification.,Internal Analytics
passenger,identity_management,corporate_traveller,travel_arranger_iata_code,travel_arranger_iata_code,Travel Arranger IATA (International Air Transport Association) Code,STRING,,,,^[0-9]{8}$,association_data,Eight-digit IATA numeric code identifying the travel management company or travel agency arranging bookings for this corporate traveller.,IATA Agency Accreditation Standards
passenger,identity_management,corporate_traveller,travel_arranger_name,travel_arranger_name,Travel Arranger Name,STRING,,,,,association_data,Name of the travel management company (TMC) or travel arranger responsible for booking travel for this corporate traveller.,Internal Data Standard
passenger,identity_management,corporate_traveller,updated_timestamp,updated_timestamp,Updated Timestamp,TIMESTAMP,,,,,association_data,Timestamp when this corporate traveller record was last modified.,Internal Data Standard
passenger,identity_management,corporate_traveller,vip_status_flag,vip_status_flag,VIP (Very Important Person) Status Flag,BOOLEAN,,,,,association_data,"Indicates whether this corporate traveller has VIP status requiring special handling, priority service, or executive-level support. True = VIP; False = standard.",Internal Service Standards
passenger,identity_management,loyalty_linkage,loyalty_linkage_id,loyalty_linkage_id,Loyalty Linkage Identifier (ID),BIGINT,Y,,,,association_data,Unique identifier for the loyalty program linkage record. Primary key.,Internal Data Management Standard
passenger,identity_management,loyalty_linkage,ffp_member_id,ffp_member_id,Ffp Member Id (Foreign Key),BIGINT,,loyalty.ffp_member.ffp_member_id,"confidential,pii",,association_data,"Foreign key linking to loyalty.ffp_member. Business justification: Enables real-time loyalty benefit validation during check-in, boarding, and service delivery. Airlines must resolve member number to full loyalty profile for tier recognition, lounge access, baggage a",Internal - LLM Generated Cross-Domain Link
passenger,identity_management,loyalty_linkage,pax_profile_id,pax_profile_id,Passenger Identifier (ID),BIGINT,,passenger.profile.profile_id,,,association_data,Reference to the passenger profile to whom this loyalty program membership is linked.,Amadeus Altéa PSS Passenger Profile
passenger,identity_management,loyalty_linkage,alliance_code,alliance_code,Alliance Code,STRING,,,,star_alliance|oneworld|skyteam|none,association_data,"The global airline alliance to which the FFP program belongs (Star Alliance, oneworld, SkyTeam). None indicates the program is not part of a major alliance or is the airline's own non-alliance program.",IATA Airline Alliance Standards
passenger,identity_management,loyalty_linkage,auto_recognition_enabled_flag,auto_recognition_enabled_flag,Auto Recognition Enabled Flag,BOOLEAN,,,,,association_data,"Boolean flag indicating whether automatic tier recognition and benefit application is enabled for this linkage at check-in, boarding, and service touchpoints. True enables automatic recognition; False requires manual override.",Internal Loyalty Linkage Management Policy
passenger,identity_management,loyalty_linkage,created_timestamp,created_timestamp,Created Timestamp,TIMESTAMP,,,,,association_data,The timestamp when this loyalty linkage record was first created in the system. Immutable audit field.,Internal Data Management Standard
passenger,identity_management,loyalty_linkage,data_quality_score,data_quality_score,Data Quality Score,"DECIMAL(5,2)",,,,,association_data,Numeric score (0.00 to 100.00) representing the completeness and accuracy of the loyalty linkage data. Higher scores indicate higher confidence in the linkage validity. Used for data stewardship and cleansing prioritization.,Internal Data Quality Framework
passenger,identity_management,loyalty_linkage,external_reference_code,external_reference_code,External Reference Identifier (ID),STRING,,,,,association_data,"The unique identifier or key used by the external loyalty system or partner FFP to reference this linkage. Used for API calls, reconciliation, and cross-system traceability.",Internal Data Management Standard
passenger,identity_management,loyalty_linkage,ffp_program_code,ffp_program_code,Frequent Flyer Program (FFP) Program Code,STRING,,,,"^[A-Z0-9]{2,3}$",association_data,"IATA two-letter or three-character airline code identifying the loyalty program (e.g., UA for United MileagePlus, BA for British Airways Executive Club, LH for Lufthansa Miles & More). Includes own airline and partner programs within alliances (Star Alliance, oneworld, SkyTeam).",IATA Airline Designator Codes
passenger,identity_management,loyalty_linkage,last_modified_timestamp,last_modified_timestamp,Last Modified Timestamp,TIMESTAMP,,,,,association_data,The timestamp when this loyalty linkage record was last modified. Updated on every change to the record.,Internal Data Management Standard
passenger,identity_management,loyalty_linkage,last_sync_timestamp,last_sync_timestamp,Last Synchronization Timestamp,TIMESTAMP,,,,,association_data,"The timestamp when this loyalty linkage record was last synchronized with the source loyalty system (e.g., Oracle Loyalty Cloud, partner FFP API). Used for data freshness monitoring and incremental load orchestration.",Internal Data Management Standard
passenger,identity_management,loyalty_linkage,last_verified_timestamp,last_verified_timestamp,Last Verified Timestamp,TIMESTAMP,,,,,association_data,The timestamp when the linkage and tier status were last verified or synchronized with the authoritative loyalty system. Used to determine data freshness and trigger re-verification workflows.,Internal Data Management Standard
